timestamp_sec,voltage
7.1,-0.05398589648651164
7.104,-0.03668574848177581
7.108,-0.04471802558990421
7.112,-0.040731624950660406
7.116,-0.05103529773988012
7.12,-0.039196312093862075
7.124,-0.04493091769918019
7.128,-0.02535190068038729
7.132,-0.057973605631166616
7.136,-0.06054106277991188
7.14,-0.04794036468571444
7.144,-0.03457252293749592
7.148,-0.03686287829906678
7.152,-0.04489028835963933
7.156,-0.06760923066448934
7.16,-0.03772843253896028
7.164,-0.027600979130660973
7.168,-0.03905039552594351
7.172,-0.05267314036248887
7.176,-0.06075687125305078
7.18,-0.056622970702516554
7.184,-0.034980863455180485
7.188,-0.04927547489519832
7.192,-0.054933525176284116
7.196,-0.059558609830416845
7.2,-0.0398024234014735
7.204,-0.031138373972527472
7.208,-0.04865295488123117
7.212,-0.07323227542669004
7.216,-0.054175424215591926
7.22,-0.06812705529858087
7.224,-0.024053146948874067
7.228,-0.045758210202443826
7.232,-0.05746224312007637
7.236,-0.06512543144291644
7.24,-0.03575968247133797
7.244,-0.0361389507476962
7.248,-0.0439174370924798
7.252,-0.04643013146001358
7.256,-0.06170651616918147
7.26,-0.04534579401048042
7.264,-0.029136767110090195
7.268,-0.04548329450039582
7.272,-0.053392477282319925
7.276,-0.05975472633383757
7.28,-0.05391869852649968
7.284,-0.043176272711681125
7.288,-0.04357262408835002
7.292,-0.052172931007435225
7.296,-0.051819736096452136
7.3,-0.04221073834952403
7.304,-0.034305767926222606
7.308,-0.033086701259566774
7.312,-0.05770968743469901
7.316,-0.048098529083354796
7.32,-0.051659734459474166
7.324,-0.027296359177955767
7.328,-0.038305841878324566
7.332,-0.04584767338770128
7.336,-0.05554267371442343
7.34,-0.047151513379737
7.344,-0.031876013093429585
7.348,-0.046111740712650985
7.352,-0.04980300619216442
7.356,-0.035774784937772086
7.36,-0.044221154921985154
7.364,-0.033463913711846656
7.368,-0.047670291393012466
7.372,-0.05327060838456833
7.376,-0.07005911302589186
7.38,-0.04995640615397372
7.384,-0.04254165183569444
7.388,-0.03756224691960974
7.392,-0.04478372788995899
7.396,-0.06796339237428978
7.4,-0.05068588390207563
7.404,-0.04110895933445114
7.408,-0.035724845154471246
7.412,-0.049823988373631695
7.416,-0.06574949009530814
7.42,-0.04253564007454554
7.424,-0.04215719682752301
7.428,-0.040007656071643534
7.432,-0.039255925454377553
7.436,-0.058834041562667194
7.44,-0.0697184377224639
7.444,-0.054461575562307185
7.448,-0.0468525091199057
7.452,-0.0649252496413465
7.456,-0.04016239001136388
7.46,-0.061619880901881335
7.464,-0.025436393507835876
7.468,-0.04694902577745594
7.472,-0.07084236911282996
7.476,-0.07067900482846383
7.48,-0.05303681779974841
7.484,-0.03805830305013148
7.488,-0.04698578931879372
7.492,-0.04323050707450107
7.496,-0.049905800526404684
7.5,-0.03854188561842911
7.504,-0.04356398433409469
7.508,-0.05391802273253078
7.512,-0.04858629208493047
7.516,-0.054801999987342885
7.52,-0.05066582056703793
7.524,-0.04076478236940088
7.528,-0.042087343117333385
7.532,-0.045498215804831155
7.536,-0.07417160005387277
7.54,-0.05301308049039531
7.544,-0.035885015984524954
7.548,-0.05113587359915563
7.552,-0.05993229863739026
7.556,-0.0743368551809305
7.56,-0.05956958209680134
7.564,-0.02566102435674339
7.568,-0.059143763455719256
7.572,-0.062096600163400725
7.576,-0.05433869450162407
7.58,-0.045099823348156216
7.584,-0.04475137231852698
7.588,-0.04860973786763349
7.592,-0.06472100347673672
7.596,-0.06772631807753683
7.6,-0.055907988541880914
7.604,-0.033218846398584724
7.608,-0.04833914903711356
7.612,-0.0516322102363087
7.616,-0.06037196566119278
7.62,-0.026039222362469864
7.624,-0.034245616458912595
7.628,-0.03593625958655874
7.632,-0.03581353711142723
7.636,-0.051975458901730394
7.64,-0.02444753259926423
7.644,-0.04006550311341302
7.648,-0.041073481753496344
7.652,-0.04907196532896062
7.656,-0.058916007182894865
7.66,-0.039264921669388844
7.664,-0.023322228687435182
7.668,-0.053895899870109745
7.672,-0.052961793458114026
7.676,-0.05178847927195063
7.68,-0.041619282704750765
7.684,-0.05076592382894865
7.688,-0.04719914264047855
7.692,-0.06247562562260418
7.696,-0.05248345855320716
7.7,-0.05201491742603747
7.704,-0.04553129042147309
7.708,-0.035289424311274784
7.712,-0.04545146038585249
7.716,-0.05876198618474915
7.72,-0.05903074143831066
7.724,-0.042747596995224686
7.728,-0.0553879419352376
7.732,-0.03570632024907232
7.736,-0.07446862937313883
7.74,-0.05575350593030079
7.744,-0.030839305089059625
7.748,-0.03868503780648793
7.752,-0.07005648558715917
7.756,-0.054650304711827274
7.76,-0.04636425267526044
7.764,-0.04442973502624627
7.768,-0.041809639005466026
7.772,-0.05216144496348099
7.776,-0.03389047894441891
7.78,-0.03171943429518382
7.784,-0.03375628771738934
7.788,-0.037263570226130485
7.792,-0.052938973065001636
7.796,-0.06847973932578436
7.8,-0.04773592330332738
7.804,-0.03460412518025616
7.808,-0.027080823915892956
7.812,-0.0652742729200773
7.816,-0.06678689039975193
7.82,-0.05710424661738102
7.824,-0.03603144845738804
7.828,-0.05394947452534769
7.832,-0.06830267649365915
7.836,-0.0538440859230113
7.84,-0.060133251696433666
7.844,-0.03360953309115909
7.848,-0.051594529434452294
7.852,-0.07177417106286868
7.856,-0.06037693633610497
7.86,-0.05146687400807139
7.864,-0.04814456317087017
7.868,-0.04357247319957629
7.872,-0.057784247394735797
7.876,-0.06441499096632099
7.88,-0.05094291028276895
7.884,-0.032702674584514084
7.888,-0.03389082706361331
7.892,-0.04668321753717209
7.896,-0.060880517506698005
7.9,-0.05853859308493774
7.904,-0.02947871385511254
7.908,-0.04810025350488846
7.912,-0.0599265170374319
7.916,-0.05358789077588962
7.92,-0.05104800097127342
7.924,-0.022503583983277384
7.928,-0.039329799970376056
7.932,-0.043317231564245925
7.936,-0.0606876418723562
7.94,-0.04955295894506047
7.944,-0.03625080813943069
7.948,-0.053823982231961595
7.952,-0.05393631592883558
7.956,-0.06847384568308718
7.96,-0.04081092785100432
7.964,-0.05364865093894654
7.968,-0.04275464434573337
7.972,-0.04802666456010038
7.976,-0.05398542753004224
7.98,-0.04784710257189608
7.984,-0.05486278547162106
7.988,-0.044158054532698506
7.992,-0.04894376362306893
7.996,-0.059972883644104115
8.0,-0.0546048700171181
8.004,-0.03811833045980697
8.008,-0.04065385205751609
8.012,-0.05403732942733441
8.016,-0.05858269030231263
8.02,-0.041340830583980845
8.024,-0.04364074931610077
8.028,-0.037089588935366145
8.032,-0.0798259966011639
8.036,-0.0541854216812459
8.04,-0.057905165993722196
8.044,-0.05088472281316473
8.048,-0.02845058242812756
8.052,-0.05147691184120323
8.056,-0.05821543682452215
8.06,-0.05877716186058829
8.064,-0.047618871856705665
8.068,-0.04159783730717152
8.072,-0.06055008838486905
8.076,-0.049099250139733416
8.08,-0.03842383471830185
8.084,-0.05427206641211868
8.088,-0.05117549126632983
8.092,-0.05370310965100404
8.096,-0.05113025765673762
8.1,-0.0633033443684928
8.104,-0.04321057518733912
8.108,-0.054313557554312955
8.112,-0.050146952254079696
8.116,-0.05877512680941063
8.12,-0.04029864455863751
8.124,-0.04450627391460382
8.128,-0.04682874429092057
8.132,-0.052852994950815406
8.136,-0.05950424175944749
8.14,-0.05595303327973316
8.144,-0.031228204213485274
8.148,-0.04741348282383419
8.152,-0.05644414643900764
8.156,-0.06165410872387216
8.16,-0.04541172480991256
8.164,-0.03598236158028074
8.168,-0.03917423207367778
8.172,-0.04889307616152643
8.176,-0.07214770297469107
8.18,-0.04643737983525581
8.184,-0.04191271629685232
8.188,-0.0370822178757042
8.192,-0.05314461084309992
8.196,-0.05599763874290413
8.2,-0.06381201246548288
8.204,-0.044384259047630256
8.208,-0.04742603963232924
8.212,-0.04706122724638088
8.216,-0.06262129569134708
8.22,-0.04974440362185173
8.224,-0.04218431389493215
8.228,-0.0447572159004712
8.232,-0.04583938610473557
8.236,-0.04218030569960536
8.24,-0.04413557567212971
8.244,-0.04205928777672227
8.248,-0.058282255395480785
8.252,-0.057441348813291895
8.256,-0.06880790808146874
8.26,-0.03780505496014225
8.264,-0.053990430607086914
8.268,-0.034489749997555684
8.272,-0.04539867184290889
8.276,-0.058209463551501577
8.28,-0.07156152876447164
8.284,-0.033738606595518736
8.288,-0.03932114568375116
8.292,-0.05435775770082658
8.296,-0.0480497769140269
8.3,-0.024559136273474245
8.304,-0.04003421734238353
8.308,-0.058830446939380526
8.312,-0.05811883991027765
8.316,-0.06304505033654156
8.32,-0.04789583608221362
8.324,-0.03631649923261218
8.328,-0.03466276656955041
8.332,-0.05705711733764791
8.336,-0.07189003590197372
8.34,-0.04970108447629054
8.344,-0.033163342031366796
8.348,-0.024752417995599938
8.352,-0.05496158368603729
8.356,-0.05834263649269331
8.36,-0.03990986427172559
8.364,-0.04127887691223192
8.368,-0.06037151282229228
8.372,-0.050239886654115024
8.376,-0.06163987807055401
8.38,-0.05014225986854059
8.384,-0.03915908149715526
8.388,-0.04194260123838851
8.392,-0.049808477201833845
8.396,-0.06779261875527176
8.4,-0.03325674555607844
8.404,-0.05285499926729903
8.408,-0.03955927230130711
8.412,-0.06741084608867555
8.416,-0.05298762745052556
8.42,-0.04188063332898029
8.424,-0.04243245186634528
8.428,-0.027980476920746743
8.432,-0.05619413625579736
8.436,-0.050624721802650194
8.44,-0.05782175323155196
8.444,-0.033157498418259525
8.448,-0.043388154380588836
8.452,-0.06039744702715553
8.456,-0.07839500293687254
8.46,-0.056729732081050574
8.464,-0.04600504312102723
8.468,-0.04063834413048844
8.472,-0.05942261902078091
8.476,-0.055179617893743524
8.48,-0.04620936435583761
8.484,-0.0499358478288337
8.488,-0.044352250129726156
8.492,-0.058210943982201675
8.496,-0.07185329198887837
8.5,-0.04968627248915141
8.504,-0.044102480305668657
8.508,-0.045920009529422434
8.512,-0.044476791007579196
8.516,-0.0688802225187675
8.52,-0.05218427167000381
8.524,-0.04733027412155374
8.528,-0.04721654118144986
8.532,-0.06587560753072952
8.536,-0.06950873827011127
8.54,-0.07138200439831102
8.544,-0.04534959786949225
8.548,-0.03547014218132561
8.552,-0.048854310874799856
8.556,-0.07814501679752095
8.56,-0.0414760722656376
8.564,-0.04247184580388875
8.568,-0.05828266893057825
8.572,-0.06031940398173239
8.576,-0.06603166352195929
8.58,-0.06765745785016264
8.584,-0.03111062804452048
8.588,-0.04970189560827463
8.592,-0.0429330461680596
8.596,-0.06600401011602891
8.6,-0.0610725251473151
8.604,-0.03565589764393514
8.608,-0.052159570582842305
8.612,-0.07022659948036047
8.616,-0.05829606676924195
8.62,-0.05104823305971964
8.624,-0.0441336796221485
8.628,-0.05135258311346153
8.632,-0.059306156964966855
8.636,-0.05569624957009341
8.64,-0.04661922522489573
8.644,-0.04278802240344492
8.648,-0.033224508995665175
8.652,-0.06311514527172445
8.656,-0.06184304752636776
8.66,-0.04126392449382552
8.664,-0.041177154526324644
8.668,-0.05229854006426492
8.672,-0.05020129172752587
8.676,-0.08115099773382167
8.68,-0.03557991707427155
8.684,-0.037423978948935704
8.688,-0.04462604180491733
8.692,-0.04517176029605462
8.696,-0.062017942317208245
8.7,-0.03984368785122432
8.704,-0.0521926275380586
8.708,-0.05316477227991792
8.712,-0.06082546612118666
8.716,-0.05426461515656761
8.72,-0.04895406821239887
8.724,-0.024950924204093877
8.728,-0.03171956598441131
8.732,-0.058472619290478395
8.736,-0.058254259942449635
8.74,-0.05944341234180457
8.744,-0.032349290323856535
8.748,-0.03614479726179914
8.752,-0.053314915557125676
8.756,-0.05897739610372545
8.76,-0.05181616380902411
8.764,-0.03643665021622319
8.768,-0.03479217979013615
8.772,-0.04268491285879365
8.776,-0.05952852256161831
8.78,-0.04550153762353096
8.784,-0.028991600891210202
8.788,-0.053641636656014596
8.792,-0.04577896088884388
8.796,-0.05654195276365864
8.8,-0.04339253305023943
8.804,-0.027516239216251244
8.808,-0.042273992046475826
8.812,-0.045999305435889176
8.816,-0.05029545976984563
8.82,-0.04141202262971942
8.824,-0.04715771416796106
8.828,-0.05086159626930516
8.832,-0.04999373280040138
8.836,-0.05563542872989945
8.84,-0.042875961310769706
8.844,-0.03965216067296733
8.848,-0.02646177722662993
8.852,-0.058541190373396806
8.856,-0.0590305595869472
8.86,-0.04576682341100022
8.864,-0.041314968161301
8.868,-0.05112208620131407
8.872,-0.05814764239840884
8.876,-0.0508919202589493
8.88,-0.0491758661473549
8.884,-0.02448731745124206
8.888,-0.03370552466523683
8.892,-0.052390355745478616
8.896,-0.05307010589334051
8.9,-0.06593777447729372
8.904,-0.03386762562650153
8.908,-0.04195391728297287
8.912,-0.04784925176445409
8.916,-0.06220886501106115
8.92,-0.03165805263538181
8.924,-0.04877329170239011
8.928,-0.043406105220099925
8.932,-0.053110292089526334
8.936,-0.05235478872709962
8.94,-0.04362622816611003
8.944,-0.04041017659219923
8.948,-0.02201769494776061
8.952,-0.0478142179655172
8.956,-0.05995242707308449
8.96,-0.04564563947373004
8.964,-0.03909311676869648
8.968,-0.05056228767666069
8.972,-0.052048294040459436
8.976,-0.056860487869963935
8.98,-0.050138467356746395
8.984,-0.035078597914028224
8.988,-0.04222186828307628
8.992,-0.05941687652385546
8.996,-0.04388057948083825
9.0,-0.051871984741775
9.004,-0.034909165965082437
9.008,-0.0488299003461676
9.012,-0.05878759292069468
9.016,-0.050431396096116965
9.02,-0.05347250673464864
9.024,-0.03795409562219805
9.028,-0.028057615225412856
9.032,-0.06631753499742259
9.036,-0.035399280930476965
9.04,-0.044986502480977214
9.044,-0.052769897643742035
9.048,-0.046962726554319704
9.052,-0.06170017982223616
9.056,-0.07180103218132039
9.06,-0.05777542937016558
9.064,-0.04527645467987244
9.068,-0.041210288793272036
9.072,-0.05420480918272459
9.076,-0.060747109491161355
9.08,-0.04222777443240815
9.084,-0.044699468703153264
9.088,-0.03854528658092275
9.092,-0.05951414587452014
9.096,-0.033696902876222026
9.1,-0.04087756652718883
9.104,-0.03679774683736724
9.108,-0.03097565673189756
9.112,-0.045467751373952404
9.116,-0.06004025433626029
9.12,-0.0470540232350041
9.124,-0.043563058709616256
9.128,-0.03715226502161448
9.132,-0.046341783674303694
9.136,-0.045943263216797384
9.14,-0.04504326670413484
9.144,-0.03693339934027669
9.148,-0.033877947208307065
9.152,-0.05775384705584441
9.156,-0.06406906846428426
9.16,-0.07200908885809654
9.164,-0.028787599025890967
9.168,-0.031936985674570824
9.172,-0.05108940131736539
9.176,-0.07745432632980749
9.18,-0.05044825941346984
9.184,-0.04265334993791908
9.188,-0.05371703336801544
9.192,-0.0616230818763219
9.196,-0.0509540949513417
9.2,-0.048812245298869746
9.204,-0.01890635769292994
9.208,-0.04286764272853647
9.212,-0.06572019479024181
9.216,-0.06168930508672085
9.22,-0.04485461688309788
9.224,-0.032167669811164985
9.228,-0.05410439459530843
9.232,-0.05382093775028038
9.236,-0.06484210613619641
9.24,-0.044788318023665195
9.244,-0.04833120307044186
9.248,-0.024634163718442563
9.252,-0.0348942938259801
9.256,-0.051527997914924156
9.26,-0.04506711140265836
9.264,-0.04469772391947041
9.268,-0.03520940725323235
9.272,-0.057829199490805054
9.276,-0.06168741280828298
9.28,-0.042930828760001725
9.284,-0.035252825424074916
9.288,-0.05328725913019258
9.292,-0.053087074126162356
9.296,-0.05728815128780109
9.3,-0.04465856549309351
9.304,-0.05315405369698869
9.308,-0.03079435790397598
9.312,-0.038888469726904094
9.316,-0.05156273261807249
9.32,-0.03847349862830761
9.324,-0.04794425349939835
9.328,-0.02353380943408275
9.332,-0.06274062560945404
9.336,-0.06293851090064218
9.34,-0.050213134484822064
9.344,-0.03755995345706503
9.348,-0.03691229360473171
9.352,-0.052875835213534075
9.356,-0.06139133703175325
9.36,-0.04284926446187033
9.364,-0.03632509526732836
9.368,-0.04082351491625192
9.372,-0.0388733050697131
9.376,-0.0538724548583997
9.38,-0.042910690049651735
9.384,-0.03805246664044559
9.388,-0.041666083327133216
9.392,-0.053576540241599906
9.396,-0.052405880597320494
9.4,-0.04643104937912986
9.404,-0.030639906926557818
9.408,-0.04602843256110853
9.412,-0.05624081851293846
9.416,-0.06200719214563963
9.42,-0.056307058261623424
9.424,-0.039195284949095244
9.428,-0.029077413439231658
9.432,-0.04659249537118299
9.436,-0.07314737489915518
9.44,-0.05384589079419187
9.444,-0.030369406404865733
9.448,-0.04816505160623571
9.452,-0.05506086282547573
9.456,-0.06818557713191714
9.46,-0.02910261216992002
9.464,-0.04842662074639105
9.468,-0.04306910927734614
9.472,-0.04570818557088724
9.476,-0.05002450338056262
9.48,-0.048820222832166395
9.484,-0.04900672410245723
9.488,-0.027636908611358202
9.492,-0.053344579166135865
9.496,-0.05841732161314951
9.5,-0.054834066123548304
9.504,-0.03509529216527707
9.508,-0.04381636362581665
9.512,-0.039979501552700254
9.516,-0.06563981664444939
9.52,-0.04888079452973649
9.524,-0.04719611370159998
9.528,-0.04290353987544494
9.532,-0.05178938782325336
9.536,-0.06770679544318933
9.54,-0.05793240631211423
9.544,-0.05546106920551363
9.548,-0.030791398874972956
9.552,-0.05343873088711891
9.556,-0.06321151207567632
9.56,-0.043544166336445075
9.564,-0.03957367666528495
9.568,-0.040062358747800994
9.572,-0.04341257599804198
9.576,-0.05123057784054281
9.58,-0.05535125115000294
9.584,-0.043706826442418495
9.588,-0.04346419141559212
9.592,-0.052956883846067525
9.596,-0.05086904742508535
9.6,-0.030115143810902984
9.604,-0.025530230515953316
9.608,-0.023949507765450403
9.612,-0.05693157166120641
9.616,-0.0666224587428609
9.62,-0.05634142567256951
9.624,-0.050295083507621165
9.628,-0.036724568278686254
9.632,-0.060580908735084926
9.636,-0.060948709462426524
9.64,-0.051626719608061665
9.644,-0.04062427959861088
9.648,-0.02850720088814696
9.652,-0.05586920807701519
9.656,-0.05979238079611241
9.66,-0.040747230350414
9.664,-0.0446349115798026
9.668,-0.04018515828347093
9.672,-0.06837368490528938
9.676,-0.05461479766506385
9.68,-0.04625478478123253
9.684,-0.04914933939141745
9.688,-0.023329899791867607
9.692,-0.0486052735422802
9.696,-0.053130754486508516
9.7,-0.04000142068765949
9.704,-0.026417949658176794
9.708,-0.03172883499230076
9.712,-0.05493146088728199
9.716,-0.0633875275464841
9.72,-0.05280772284828127
9.724,-0.04037046431029867
9.728,-0.05204716418771805
9.732,-0.05835504355385443
9.736,-0.048296722115310234
9.74,-0.036138440882198176
9.744,-0.06180773794024924
9.748,-0.0538829455087569
9.752,-0.042843060637403375
9.756,-0.06526059165241503
9.76,-0.05055601311943852
9.764,-0.0370860164949976
9.768,-0.046061607863630824
9.772,-0.04956501300761205
9.776,-0.04919663072445001
9.78,-0.058274663021682896
9.784,-0.04223388624796447
9.788,-0.05016170158296032
9.792,-0.04780979083910491
9.796,-0.068830988294934
9.8,-0.05424419111120982
9.804,-0.04114476557447004
9.808,-0.019996495150707953
9.812,-0.04678801354316631
9.816,-0.05266355610092032
9.82,-0.060295975553287307
9.824,-0.03300130980138605
9.828,-0.0408447258052711
9.832,-0.06366692344538788
9.836,-0.06233171739326019
9.84,-0.034168715006685946
9.844,-0.05372348753220603
9.848,-0.024522651801388733
9.852,-0.03761080695842463
9.856,-0.047901472525009245
9.86,-0.047135156956710084
9.864,-0.043867233843893065
9.868,-0.03766122378655632
9.872,-0.03995215649652552
9.876,-0.06681541305327861
9.88,-0.042503278575806484
9.884,-0.038799617489291255
9.888,-0.044573316576222155
9.892,-0.060387100006393295
9.896,-0.05792205005318303
9.9,-0.042866484391785024
9.904,-0.028638490254531645
9.908,-0.04107783940106655
9.912,-0.046058823568994156
9.916,-0.055598259183387594
9.92,-0.04642202014912887
9.924,-0.03939679377452511
9.928,-0.053873767369775956
9.932,-0.05158479945617558
9.936,-0.07037572081174068
9.94,-0.04759750439369328
9.944,-0.04123380022513895
9.948,-0.05059677827574708
9.952,-0.0681010635046676
9.956,-0.05142176024740133
9.96,-0.048214994002596386
9.964,-0.021968135438819914
9.968,-0.039166334135082234
9.972,-0.03601663832258775
9.976,-0.06872711176155057
9.98,-0.04567908532788906
9.984,-0.0313564741304313
9.988,-0.04055325954775795
9.992,-0.04934521031592378
9.996,-0.0718815362521101
10.0,-0.04671099663374492
10.004,-0.05267897111956552
10.008,-0.05007857730517745
10.012,-0.04042842645843789
10.016,-0.07128191930493545
10.02,-0.031187138260785105
10.024,-0.035918725035201354
10.028,-0.0324972685328503
10.032,-0.052764651351513696
10.036,-0.07399140448445582
10.04,-0.04210224170428595
10.044,-0.02048386564004459
10.048,-0.040988187936560096
10.052,-0.05058426622630429
10.056,-0.06576762111042068
10.06,-0.05652673369550687
10.064,-0.04043473416552289
10.068,-0.04476568923129296
10.072,-0.054054513766395175
10.076,-0.06875193099308406
10.08,-0.026557347876962085
10.084,-0.04301935120772302
10.088,-0.02810874449076347
10.092,-0.044338904838383375
10.096,-0.07049648488340687
10.1,-0.04227781213095983
10.104,-0.03794976082152108
10.108,-0.040965005429639975
10.112,-0.06050042071926484
10.116,-0.05096068226578516
10.12,-0.03797869336918074
10.124,-0.04393040039823688
10.128,-0.029345638997874266
10.132,-0.05997942976795105
10.136,-0.05132741656595881
10.14,-0.03789370516862685
10.144,-0.02584970914232322
10.148,-0.043594067729636185
10.152,-0.044386753599113385
10.156,-0.05986215295580844
10.16,-0.056320707104488395
10.164,-0.03691434517081875
10.168,-0.035299644561302315
10.172,-0.05906704518055555
10.176,-0.05607359312507849
10.18,-0.0392383236962012
10.184,-0.028461145205011928
10.188,-0.03650712908308762
10.192,-0.054673781492314104
10.196,-0.03516745403231151
10.2,-0.05018468926631214
10.204,-0.035496061313353255
10.208,-0.03023418115726876
10.212,-0.059613935715112205
10.216,-0.04787766549277939
10.22,-0.04603078145044123
10.224,-0.033031253164567384
10.228,-0.03443384037628193
10.232,-0.0477241368795044
10.236,-0.0463677448471539
10.24,-0.053671186026096177
10.244,-0.02525956747409154
10.248,-0.048218859433038795
10.252,-0.05043258571092646
10.256,-0.04127972100538523
10.26,-0.04177740066970418
10.264,-0.0453994717597019
10.268,-0.04905514090272328
10.272,-0.037765758162739034
10.276,-0.045265662290937855
10.28,-0.04623645089030298
10.284,-0.025569439950319788
10.288,-0.052881153205587644
10.292,-0.04679847249266267
10.296,-0.06543683698450989
10.3,-0.03535133465946769
10.304,-0.03393912453182826
10.308,-0.03213969149047939
10.312,-0.0585713636271253
10.316,-0.062242556071048775
10.32,-0.05753848127733585
10.324,-0.035533100421349745
10.328,-0.04051209455930533
10.332,-0.04472844249330198
10.336,-0.044893508245174074
10.34,-0.055671675468958196
10.344,-0.039599622320508336
10.348,-0.04532660525804598
10.352,-0.038927971000884694
10.356,-0.061914123290648757
10.36,-0.03420779553299152
10.364,-0.03727878310918342
10.368,-0.03271644920429346
10.372,-0.052134380693381346
10.376,-0.06181390009869318
10.38,-0.05137552447286903
10.384,-0.03516710415586254
10.388,-0.038379578777895426
10.392,-0.06657602462504282
10.396,-0.05140426930201533
10.4,-0.045207161914843585
10.404,-0.035280411855985946
10.408,-0.038045217343689916
10.412,-0.03235520400220767
10.416,-0.04756362167764669
10.42,-0.04362248720609819
10.424,-0.04921206363796041
10.428,-0.02845684152476812
10.432,-0.04974384119598078
10.436,-0.06114070300734524
10.44,-0.032957119622942926
10.444,-0.03765264558124923
10.448,-0.02907015991940436
10.452,-0.05302604296784574
10.456,-0.057421972746735925
10.46,-0.03957399629661489
10.464,-0.02295557572394949
10.468,-0.04567890690251468
10.472,-0.04475337906904301
10.476,-0.06011778343368976
10.48,-0.028806148055068318
10.484,-0.04005533351678403
10.488,-0.0414944339122853
10.492,-0.03177505884807047
10.496,-0.056043927405960835
10.5,-0.036223780961766774
10.504,-0.03595674042134984
10.508,-0.04821362354206091
10.512,-0.03467140473045325
10.516,-0.054738685268141886
10.52,-0.039349263273121875
10.524,-0.02514945283121236
10.528,-0.03536030214882378
10.532,-0.061848543439181225
10.536,-0.05325455969600525
10.54,-0.04353739755512827
10.544,-0.0439991450779825
10.548,-0.04939951243973176
10.552,-0.059207020515366464
10.556,-0.06303119740389332
10.56,-0.034468294262397475
10.564,-0.0412103260142668
10.568,-0.038475253041049096
10.572,-0.041141608305856364
10.576,-0.047442882696024966
10.58,-0.05914725022928076
10.584,-0.033498189572346015
10.588,-0.038408892923672645
10.592,-0.03591175027739359
10.596,-0.0439534692288406
10.6,-0.05559758756055906
10.604,-0.030305798891185086
10.608,-0.033196586290386014
10.612,-0.043706616497178094
10.616,-0.05721197456487001
10.62,-0.03554508642151202
10.624,-0.028029538929246745
10.628,-0.046448695119274845
10.632,-0.03750887408006896
10.636,-0.06094383304479351
10.64,-0.0414352543735043
10.644,-0.031988530976875436
10.648,-0.03244256710561967
10.652,-0.060196026879610176
10.656,-0.04888005602733654
10.66,-0.040619778363373764
10.664,-0.025765236159751924
10.668,-0.04359867292233263
10.672,-0.05255692811225812
10.676,-0.05955716862680453
10.68,-0.038988191061965424
10.684,-0.02888836413345385
10.688,-0.041383248817301356
10.692,-0.05197435809861158
10.696,-0.05274880314380754
10.7,-0.030494548939632916
10.704,-0.041056111484317516
10.708,-0.02794355199719277
10.712,-0.043726035490432996
10.716,-0.050252895714709624
10.72,-0.04032238869581631
10.724,-0.025022934737998145
10.728,-0.03411005803292291
10.732,-0.05431842325475906
10.736,-0.05888460741018938
10.74,-0.04603835088914737
10.744,-0.023903507733341878
10.748,-0.03333819862296243
10.752,-0.05527929552907008
10.756,-0.06249286176107611
10.76,-0.04296265611008337
10.764,-0.04329284959051032
10.768,-0.03799015037739607
10.772,-0.035310292570618185
10.776,-0.057303137164043796
10.78,-0.04013215545750648
10.784,-0.03472630730395496
10.788,-0.03652916113129482
10.792,-0.04194755697296268
10.796,-0.055666007007252646
10.8,-0.04907907982664399
10.804,-0.0332634057170408
10.808,-0.04057561443312052
10.812,-0.0520419076070385
10.816,-0.06222910084257175
10.82,-0.04086356432128137
10.824,-0.03694985996748745
10.828,-0.026869006515776957
10.832,-0.057502067942274686
10.836,-0.044757073708367096
10.84,-0.04623578254140757
10.844,-0.025208767606329348
10.848,-0.03803260703834595
10.852,-0.04972852959279616
10.856,-0.056874662232037576
10.86,-0.05087028590082726
10.864,-0.034296882175050954
10.868,-0.04451560064734162
10.872,-0.02694608393900938
10.876,-0.05181062632622449
10.88,-0.04054298628107054
10.884,-0.04427837283253012
10.888,-0.02999427379136805
10.892,-0.038856266334621616
10.896,-0.058071932881156474
10.9,-0.05604594622261302
10.904,-0.027200269142182466
10.908,-0.021046920762885765
10.912,-0.056971074610406194
10.916,-0.06480529463157533
10.92,-0.03849664804086681
10.924,-0.044711071071443745
10.928,-0.042296600172561157
10.932,-0.03896910630595989
10.936,-0.02464239530039814
10.94,-0.036355174184979966
10.944,-0.032573228011321245
10.948,-0.049320590908672385
10.952,-0.055242873425288885
10.956,-0.03567027262006578
10.96,-0.02663903679712375
10.964,-0.03805546286076351
10.968,-0.018081785746735062
10.972,-0.04200659458374576
10.976,-0.05226912739129444
10.98,-0.04887179370824414
10.984,-0.03719017636501943
10.988,-0.032411579022059676
10.992,-0.029042445878262005
10.996,-0.051487985943650394
11.0,-0.03953770602274942
11.004,-0.02995965649592208
11.008,-0.015634711507906553
11.012,-0.0465317301877169
11.016,-0.054787398570373146
11.02,-0.03998738128452625
11.024,-0.03550964766485302
11.028,-0.024825068228964853
11.032,-0.04956612801528987
11.036,-0.04678861932680384
11.04,-0.031031146042658005
11.044,-0.04296843142785914
11.048,-0.035348312845386164
11.052,-0.04024651914184715
11.056,-0.040284508067081594
11.06,-0.03787858738099245
11.064,-0.042936801028845645
11.068,-0.044404900102859746
11.072,-0.030147288223990362
11.076,-0.042198780829521616
11.08,-0.0348776974624675
11.084,-0.035676397816938474
11.088,-0.021521207032638694
11.092,-0.04778599691080545
